,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
06/18/2020 13:30,60,10.0,13,47,0,0,5.0,17,15,10,18,5.9380952381,5.2333333333,4.0238095238,4.9166666667,49,10,1
06/18/2020 14:00,200,33.3,57,142,1,0,15.4,73,42,45,40,17.4522792023,15.6328042328,14.9166666667,13.7687590188,149,47,4
06/18/2020 14:30,202,33.7,50,152,0,0,15.4,46,45,52,59,17.2039021164,16.5152777778,13.2468434343,14.5166666667,161,37,5
06/18/2020 15:00,204,34.0,52,152,0,0,15.7,55,48,48,53,19.4253968254,16.1278490028,12.7407407407,14.4069347319,163,37,4
06/18/2020 15:30,182,30.3,44,138,0,0,15.3,42,41,45,54,17.55,16.1208333333,12.844047619,14.830026455,163,18,1
06/18/2020 16:00,218,36.3,64,154,0,0,16.4,57,47,57,57,19.0246212121,18.1986111111,14.1332788671,14.0671717172,181,30,7
06/18/2020 16:30,232,38.7,66,166,0,0,16.7,78,44,53,57,20.1821132299,19.4499338624,12.9546536797,14.2,199,32,1
06/18/2020 17:00,262,43.7,64,198,0,0,16.0,52,51,85,74,17.6264880952,16.0257575758,16.2043076441,14.3038248788,240,19,3
06/18/2020 17:30,270,45.0,68,201,1,0,16.1,76,56,67,71,18.7284511785,16.7052970178,14.0831349206,14.8685064935,235,32,3
06/18/2020 18:00,246,41.0,54,192,0,0,15.3,53,45,71,77,16.9537878788,15.3428932179,13.834772798,15.0692307692,223,20,3
06/18/2020 18:30,212,35.3,58,154,0,0,15.6,58,41,57,56,17.3523809524,15.6349206349,14.2379148629,15.1292328042,160,43,9
06/18/2020 19:00,207,34.5,47,160,0,0,16.6,54,38,55,60,18.1707977208,16.4944444444,15.2950854701,16.269047619,137,58,12
06/18/2020 19:30,188,31.3,33,155,0,0,15.4,44,38,50,56,16.4935185185,15.1532407407,14.8721509972,15.0595238095,139,45,4
06/18/2020 20:00,144,24.0,20,124,0,0,15.3,33,24,47,40,17.2601851852,16.9476190476,13.3810606061,13.5158730159,118,26,0
06/18/2020 20:30,122,20.3,27,95,0,0,14.8,39,28,17,38,17.194047619,16.1948412698,12.4527777778,13.3859126984,86,30,6
06/18/2020 21:00,99,16.5,20,78,1,0,14.2,25,17,30,27,11.5208333333,16.2777777778,13.0277777778,16.1388888889,70,25,4
06/18/2020 21:30,103,17.2,32,71,0,0,13.5,33,17,23,30,14.8648148148,14.5555555556,13.5337301587,11.0527777778,67,25,11
06/18/2020 22:00,70,11.7,23,47,0,0,12.0,21,15,17,17,17.0111111111,9.9722222222,9,11.875,64,2,4
06/18/2020 22:30,67,11.2,18,49,0,0,11.6,21,12,17,17,15.325,12.0972222222,8.7027777778,10.4345238095,63,0,4
06/18/2020 23:00,43,7.2,12,31,0,0,8.0,9,6,11,17,10.5555555556,4.3333333333,8.2777777778,8.869047619,40,2,1
06/18/2020 23:30,25,4.2,6,19,0,0,5.9,8,3,7,7,5.2916666667,4.6666666667,8,5.6666666667,23,0,2
06/19/2020 00:00,19,3.2,9,10,0,0,5.4,10,2,4,3,5.05,8.3333333333,5.6666666667,2.5833333333,19,0,0
06/19/2020 00:30,18,3.0,6,12,0,0,3.5,5,5,0,8,4.5833333333,4.3333333333,0,5.2222222222,17,0,1
06/19/2020 01:00,11,1.8,3,8,0,0,3.2,4,1,0,6,3.25,1.6666666667,0,7.9166666667,11,0,0
06/19/2020 01:30,6,1.0,0,6,0,0,2.7,1,1,2,2,1.1666666667,5.5,1.5,2.6666666667,6,0,0
06/19/2020 02:00,10,1.7,4,6,0,0,3.4,1,4,2,3,1.6666666667,6.3333333333,2.8333333333,2.6666666667,9,1,0
06/19/2020 02:30,7,1.2,2,5,0,0,1.8,3,0,0,4,3,0,0,4,5,1,1
06/19/2020 03:00,8,1.3,1,7,0,0,2.5,1,1,2,4,1.3333333333,0.8333333333,3,4.6666666667,8,0,0
06/19/2020 03:30,12,2.0,2,10,0,0,2.8,3,0,4,5,3.3333333333,0,3.4166666667,4.6111111111,12,0,0
06/19/2020 04:00,6,1.0,3,3,0,0,2.3,3,1,0,2,4.5,1.5,0,3,6,0,0
06/19/2020 04:30,3,0.5,0,3,0,0,1.0,0,0,0,3,0,0,0,4.1666666667,3,0,0
06/19/2020 05:00,3,0.5,0,3,0,0,1.2,2,0,0,1,3.5,0,0,1.3333333333,3,0,0
06/19/2020 05:30,10,1.7,1,7,2,0,2.8,1,4,1,4,1.5,3.25,1.3333333333,5.1666666667,10,0,0
06/19/2020 06:00,6,1.0,1,5,0,0,1.9,1,2,1,2,1.8333333333,2,1.1666666667,2.6666666667,6,0,0
06/19/2020 06:30,18,3.0,3,15,0,0,6.5,3,7,3,5,7.8333333333,8.375,4,5.9166666667,14,3,1
06/19/2020 07:00,23,3.8,2,21,0,0,6.2,9,3,1,10,9.7222222222,3.4166666667,4.6666666667,7.0277777778,19,3,1
06/19/2020 07:30,54,9.0,8,46,0,0,11.3,4,12,18,20,9.5833333333,14.3833333333,10.675,10.5416666667,39,13,2
06/19/2020 08:00,73,12.2,11,62,0,0,14.2,15,11,18,29,18.2222222222,12.4166666667,14.6444444444,11.4695767196,50,15,8
06/19/2020 08:30,69,11.5,15,54,0,0,15.4,20,14,14,21,21.4305555556,15.6111111111,13.1666666667,11.3527777778,35,25,9
06/19/2020 09:00,114,19.0,21,93,0,0,14.5,27,23,30,34,15.1175925926,13.8333333333,15.2013888889,13.8041666667,76,32,6
06/19/2020 09:30,137,22.8,26,111,0,0,15.3,33,23,33,48,15.8527777778,15.4055555556,15.9907407407,13.8686868687,97,34,6
06/19/2020 10:00,117,19.5,26,91,0,0,15.6,25,29,29,34,17.7305555556,14.8908730159,15.2575396825,14.5158730159,89,26,2
06/19/2020 10:30,141,23.5,24,117,0,0,14.9,32,21,40,48,17.5888888889,13.225,14.6356481481,14.219510582,107,31,4
06/19/2020 11:00,175,29.2,29,146,0,0,15.6,46,38,42,49,16.6611111111,16.9236111111,14.4488095238,14.5258237133,123,46,6
06/19/2020 11:30,155,25.8,34,121,0,0,16.6,44,31,36,44,20.3439153439,18.0986111111,14.1180555556,13.9361111111,119,34,2
06/19/2020 12:00,191,31.8,34,157,0,0,16.3,55,50,43,43,19.3903439153,16.9423701299,14.4564393939,14.6041666667,147,38,6
06/19/2020 12:30,189,31.5,43,146,0,0,16.1,50,40,56,43,18.4153439153,16.9146825397,15.3160103785,13.7101010101,149,36,4
06/19/2020 13:00,224,37.3,57,167,0,0,16.4,63,52,49,60,17.993030118,19.0264550265,14.6511904762,13.8205627706,177,42,5
06/19/2020 13:30,214,35.7,41,173,0,0,14.6,57,44,51,62,16.2346930847,14.7172017797,13.5513888889,14.0480218855,175,33,6
06/19/2020 14:00,199,33.2,41,158,0,0,15.8,54,35,49,61,18.4609427609,16.151984127,14.2740740741,14.1362179487,163,32,4
06/19/2020 14:30,190,31.7,41,149,0,0,15.8,48,46,48,48,17.9424603175,17.7777777778,13.1533882784,14.2441493691,148,40,2
06/19/2020 15:00,245,40.8,62,183,0,0,16.3,62,52,68,63,17.9056267806,17.3463143338,15.0420634921,14.7918109668,203,39,3
06/19/2020 15:30,291,48.5,81,210,0,0,17.0,74,76,69,72,19.3745151907,18.0968302531,15.3487456987,15.1511544012,244,47,0
06/19/2020 16:00,323,53.8,95,228,0,0,17.1,83,92,62,86,20.3504753417,19.0230416728,14.0205687831,14.8508520075,251,61,11
06/19/2020 16:30,317,52.8,86,231,0,0,16.8,84,67,79,87,18.2558053058,18.146991897,15.0190631808,15.8528347878,269,46,3
06/19/2020 17:00,255,42.5,73,182,0,0,17.5,66,59,60,70,20.4346509972,20.5479497354,14.7409451659,14.1733002292,223,30,2
06/19/2020 17:30,251,41.8,67,184,0,0,15.5,75,59,59,58,17.5009920635,15.0050505051,14.8661324786,14.4409090909,219,29,3
06/19/2020 18:00,248,41.3,51,197,0,0,17.0,68,51,66,63,20.1271978022,18.7406565657,14.9408091908,14.3644781145,174,69,5
06/19/2020 18:30,204,34.0,45,159,0,0,14.4,47,41,45,71,14.3661801162,14.4425925926,13.8642857143,14.7452991453,157,42,5
06/19/2020 19:00,228,38.0,64,164,0,0,15.2,63,45,53,67,15.8121693122,15.262987013,15.1448412698,14.6732193732,169,49,10
06/19/2020 19:30,180,30.0,62,118,0,0,15.2,51,54,39,36,17.0739057239,14.6571428571,14.3111111111,14.7643578644,133,40,7
06/19/2020 20:00,192,32.0,56,136,0,0,14.9,58,60,36,38,16.6056599833,16.0556298277,12.5767857143,14.3634920635,153,33,6
06/19/2020 20:30,151,25.2,53,98,0,0,15.6,44,38,31,38,19.5978174603,15.5158730159,13.3240740741,13.8726190476,106,38,7
06/19/2020 21:00,142,23.7,36,106,0,0,13.9,35,32,29,46,16.9611111111,12.3138888889,13.1083333333,13.3297924298,106,35,1
06/19/2020 21:30,94,15.7,30,63,1,0,11.8,36,16,15,27,14.0333333333,12.0833333333,10.6166666667,10.5384920635,70,19,5
06/19/2020 22:00,88,14.7,27,61,0,0,13.4,21,20,17,30,11.7638888889,14.1444444444,15.6777777778,11.850462963,76,2,10
06/19/2020 22:30,67,11.2,18,48,1,0,11.6,21,11,11,24,11.9388888889,16.1666666667,8.375,9.9611111111,60,1,6
06/19/2020 23:00,56,9.3,23,33,0,0,12.0,23,4,11,18,15.5166666667,11,9.8611111111,11.7638888889,52,2,2
06/19/2020 23:30,45,7.5,8,37,0,0,9.8,16,6,7,16,9.6222222222,13.0833333333,6.1333333333,10.4305555556,40,1,4
06/20/2020 00:00,33,5.5,8,25,0,0,7.3,12,5,4,12,10.5277777778,7.5833333333,3.2222222222,8,31,0,2
06/20/2020 00:30,27,4.5,5,22,0,0,6.2,10,2,7,8,8.2777777778,2.6666666667,6.1944444444,7.7777777778,20,3,4
06/20/2020 01:00,21,3.5,8,13,0,0,6.3,7,5,3,6,8.9166666667,5.3333333333,3.8333333333,7,19,1,1
06/20/2020 01:30,11,1.8,2,9,0,0,3.9,4,0,1,6,8.4166666667,0,0.5,6.5,11,0,0
06/20/2020 02:00,12,2.0,1,11,0,0,4.2,2,0,4,6,2.6666666667,0,6.8333333333,7.1111111111,12,0,0
06/20/2020 02:30,7,1.2,5,2,0,0,3.4,3,2,0,2,7.8333333333,2.6666666667,0,3,6,1,0
06/20/2020 03:00,15,2.5,3,12,0,0,3.0,0,3,4,8,0,3.6666666667,2.5,5.8888888889,13,1,1
06/20/2020 03:30,15,2.5,2,13,0,0,4.5,3,0,5,7,4.6666666667,0,6.3333333333,6.8333333333,15,0,0
06/20/2020 04:00,8,1.3,3,5,0,0,2.8,4,1,0,3,3.3333333333,3.6666666667,0,4,8,0,0
06/20/2020 04:30,5,0.8,1,4,0,0,1.8,0,2,1,2,0,2.8333333333,1.6666666667,2.5,5,0,0
06/20/2020 05:00,3,0.5,0,3,0,0,1.3,1,0,1,1,1.8333333333,0,2,1.3333333333,3,0,0
06/20/2020 05:30,8,1.3,3,5,0,0,2.5,3,1,3,1,4.6666666667,1.5,3.3333333333,0.6666666667,8,0,0
06/20/2020 06:00,8,1.3,3,5,0,0,4.8,2,1,2,3,6.9166666667,3.1666666667,2.6666666667,6.5,8,0,0
06/20/2020 06:30,15,2.5,3,12,0,0,4.7,6,0,1,8,8.3333333333,0,1.5,9.0833333333,15,0,0
06/20/2020 07:00,20,3.3,5,15,0,0,6.2,2,6,4,8,4,7.9444444444,8,4.875,14,4,2
06/20/2020 07:30,29,4.8,4,25,0,0,7.0,5,9,3,12,9.2777777778,7.3888888889,4.1666666667,7.1888888889,26,2,1
06/20/2020 08:00,44,7.3,6,38,0,0,10.0,7,6,9,22,11.5833333333,9.4166666667,7.8055555556,11.3214285714,37,7,0
06/20/2020 08:30,51,8.5,12,39,0,0,11.1,14,9,12,16,11.9583333333,10.5555555556,9.9027777778,11.8472222222,34,16,1
06/20/2020 09:00,77,12.8,9,68,0,0,13.0,12,21,19,25,10.6388888889,15.9444444444,12.0416666667,13.2361111111,63,12,2
06/20/2020 09:30,93,15.5,17,76,0,0,14.6,20,12,26,35,17.4027777778,13.5138888889,13.0324074074,14.5587121212,68,23,2
06/20/2020 10:00,98,16.3,20,78,0,0,16.6,27,21,20,30,20.5138888889,20.3833333333,13.5972222222,11.9734126984,71,22,5
06/20/2020 10:30,117,19.5,25,92,0,0,12.7,29,24,27,37,12.7268518519,12.1111111111,12.3531746032,13.5109126984,94,22,1
06/20/2020 11:00,141,23.5,33,108,0,0,14.7,39,42,22,38,16.2972222222,16.0285353535,13.2962962963,13.2241161616,111,28,2
06/20/2020 11:30,146,24.3,32,114,0,0,14.0,40,33,35,38,15.405952381,14.2857142857,13.1986772487,13.2916666667,99,42,5
06/20/2020 12:00,183,30.5,48,134,1,0,15.2,46,40,38,59,16.3435185185,15.0151515152,14.5010582011,14.9982935093,137,41,5
06/20/2020 12:30,175,29.2,51,124,0,0,15.0,54,45,36,40,17.1532888408,17.6924603175,11.5679292929,13.45,136,38,1
06/20/2020 13:00,204,34.0,45,159,0,0,16.2,68,35,45,56,18.9152661064,18.3556878307,13.1597883598,14.3233405483,155,45,4
06/20/2020 13:30,230,38.3,64,166,0,0,15.2,71,57,49,53,18.8678386428,15.4075854701,13.3388888889,13.1663752914,173,53,4
06/20/2020 14:00,214,35.7,54,160,0,0,15.2,50,48,56,60,16.6791666667,16.2632275132,13.7351851852,14.1867572243,168,42,4
06/20/2020 14:30,221,36.8,67,154,0,0,15.8,63,49,49,60,17.7638888889,16.5899725275,13.6200396825,15.2123556999,157,54,10
06/20/2020 15:00,215,35.8,52,163,0,0,16.0,57,47,56,55,19.0900876901,16.6013888889,14.1402777778,14.0026455026,158,50,7
06/20/2020 15:30,242,40.3,80,162,0,0,15.8,69,55,59,59,18.8015491453,16.6136243386,13.2879960317,14.3803882664,199,39,4
06/20/2020 16:00,271,45.2,80,191,0,0,16.6,76,59,60,76,19.8716168091,17.9446248196,13.8595238095,14.6137719165,228,39,4
06/20/2020 16:30,302,50.3,106,196,0,0,16.6,89,77,57,79,18.78096091,18.0347637886,13.9996642247,15.5105429293,275,27,0
06/20/2020 17:00,275,45.8,75,200,0,0,15.7,66,64,61,84,17.6026140526,15.9921085859,14.3208184789,14.7650793651,244,26,5
06/20/2020 17:30,287,47.8,85,201,1,0,15.3,87,61,66,73,17.7800147837,15.8079365079,13.5671661672,14.0056575369,232,50,5
06/20/2020 18:00,249,41.5,75,174,0,0,15.7,66,51,63,69,18.4585384659,16.6017616643,13.9377104377,13.6654061625,211,32,6
06/20/2020 18:30,209,34.8,71,138,0,0,16.0,47,65,47,50,18.3846801347,18.8267676768,13.256523569,13.7222222222,163,44,2
06/20/2020 19:00,171,28.5,59,112,0,0,14.3,40,43,41,47,15.0277777778,15.927020202,12.0998316498,14.0353535354,143,24,4
06/20/2020 19:30,198,33.0,61,136,1,0,15.6,44,46,48,60,18.375462963,16.2662037037,13.3703703704,14.4781986532,136,56,6
06/20/2020 20:00,161,26.8,50,111,0,0,16.3,38,34,45,44,17.2536375661,18.6696428571,14.6285714286,14.5957010582,103,55,3
06/20/2020 20:30,135,22.5,23,112,0,0,14.5,29,22,38,46,14.7619047619,16.6166666667,12.2494588745,14.204040404,97,31,7
06/20/2020 21:00,91,15.2,26,64,1,0,13.8,27,20,18,26,18.45,14.5194444444,9.5361111111,12.6166666667,61,27,3
06/20/2020 21:30,99,16.5,32,66,1,0,13.8,31,18,20,30,14.2372474747,14.5555555556,12.2722222222,14.0744047619,74,15,11
06/20/2020 22:00,74,12.3,24,50,0,0,10.6,20,16,12,26,10.3166666667,9.6904761905,11.2777777778,10.9527777778,70,2,2
06/20/2020 22:30,60,10.0,13,47,0,0,10.8,18,6,17,19,13.0277777778,5.8333333333,12.9722222222,11.3333333333,57,2,1
06/20/2020 23:00,51,8.5,18,33,0,0,9.8,13,11,11,16,10.9166666667,11.6527777778,5.9166666667,10.7083333333,45,4,2
06/20/2020 23:30,36,6.0,8,28,0,0,6.8,9,7,8,12,7.6111111111,6.5,7.0833333333,6.0833333333,30,3,3
06/21/2020 00:00,20,3.3,5,15,0,0,6.3,6,3,3,8,6.5,8,2.75,7.75,19,0,1
06/21/2020 00:30,17,2.8,3,14,0,0,4.9,4,3,4,6,6.3333333333,5.0833333333,3.9166666667,4.2777777778,13,0,4
06/21/2020 01:00,19,3.2,6,13,0,0,6.1,9,2,2,6,9.4166666667,7.8333333333,2.5,4.7222222222,17,0,2
06/21/2020 01:30,8,1.3,2,6,0,0,2.0,1,2,0,5,1.3333333333,3,0,3.5555555556,7,0,1
06/21/2020 02:00,13,2.2,6,6,1,0,4.1,4,4,1,4,8.1666666667,4.6666666667,1.1666666667,2.5833333333,13,0,0
06/21/2020 02:30,2,0.3,1,1,0,0,0.8,1,1,0,0,1.6666666667,1.5,0,0,2,0,0
06/21/2020 03:00,11,1.8,6,5,0,0,3.5,5,2,3,1,6.2222222222,3.1666666667,3,1.5,11,0,0
06/21/2020 03:30,12,2.0,0,12,0,0,2.8,0,0,3,9,0,0,3.5,7.75,11,1,0
06/21/2020 04:00,7,1.2,2,5,0,0,2.1,2,1,0,4,3,1.1666666667,0,4.0833333333,6,1,0
06/21/2020 04:30,4,0.7,0,4,0,0,1.7,0,1,1,2,0,1.1666666667,2,3.5,4,0,0
06/21/2020 05:00,4,0.7,1,3,0,0,1.1,2,2,0,0,1.4166666667,3,0,0,3,1,0
06/21/2020 05:30,4,0.7,1,3,0,0,1.4,1,0,1,2,1.6666666667,0,1.1666666667,2.8333333333,4,0,0
06/21/2020 06:00,7,1.2,2,5,0,0,2.8,2,0,2,3,3,0,4.1666666667,3.8333333333,7,0,0
06/21/2020 06:30,11,1.8,3,8,0,0,3.3,2,2,0,7,3,3.3333333333,0,6.9166666667,11,0,0
06/21/2020 07:00,14,2.3,2,12,0,0,4.5,1,2,4,7,2,3.3333333333,6.6666666667,6.0833333333,11,3,0
06/21/2020 07:30,18,3.0,2,16,0,0,5.3,6,2,3,7,7.5,4,3.5,6.3611111111,15,3,0
06/21/2020 08:00,32,5.3,8,24,0,0,9.4,4,11,4,13,7.7222222222,14.1111111111,6.4166666667,9.5,29,3,0
06/21/2020 08:30,29,4.8,8,21,0,0,8.8,12,5,5,7,9.1833333333,10.8333333333,5.5,9.75,21,8,0
06/21/2020 09:00,51,8.5,12,39,0,0,13.8,8,12,10,21,15.7777777778,14.5694444444,11.2222222222,13.7638888889,45,6,0
06/21/2020 09:30,53,8.8,12,41,0,0,10.9,8,12,12,21,10.3888888889,12.2083333333,9.9444444444,11.1722222222,38,14,1
06/21/2020 10:00,81,13.5,18,63,0,0,14.4,29,9,13,30,19.2619047619,13.25,11.9305555556,13.0513888889,62,19,0
06/21/2020 10:30,85,14.2,13,72,0,0,12.4,17,15,22,31,14.3916666667,10.1011904762,10.925,14.1180555556,73,12,0
06/21/2020 11:00,117,19.5,34,83,0,0,16.0,34,24,23,36,17.4468253968,19.6027777778,13.6805555556,13.123015873,87,30,0
06/21/2020 11:30,120,20.0,36,84,0,0,15.4,37,24,25,34,18.1236111111,18.4555555556,12.1095238095,12.8849206349,103,17,1
06/21/2020 12:00,150,25.0,37,113,0,0,16.1,42,33,34,41,17.8922558923,20.3287037037,12.8952380952,13.1886904762,123,27,0
06/21/2020 12:30,162,27.0,37,125,0,0,16.2,43,42,35,42,19.5932189542,16.3156565657,15.2739316239,13.469047619,132,26,4
06/21/2020 13:00,161,26.8,38,123,0,0,15.1,46,28,38,49,15.818001443,16.6071428571,13.5736111111,14.4023569024,136,24,1
06/21/2020 13:30,190,31.7,59,131,0,0,14.6,51,44,41,54,17.3223544974,15.0314814815,12.3412698413,13.8121212121,164,25,1
06/21/2020 14:00,202,33.7,46,156,0,0,15.7,61,47,41,53,17.5139680008,17.2726190476,13.9524975025,14.1724206349,165,36,1
06/21/2020 14:30,175,29.2,54,121,0,0,14.7,40,44,37,54,16.8725589226,16.0725529101,12.0934343434,13.6031866282,149,24,2
06/21/2020 15:00,181,30.2,41,140,0,0,15.5,47,39,47,48,19.8277777778,17.414021164,11.262962963,13.4097222222,151,28,2
06/21/2020 15:30,168,28.0,48,120,0,0,15.3,45,42,36,45,18.2028318903,19.3918650794,10.8115079365,12.848502886,135,28,5
06/21/2020 16:00,181,30.2,59,122,0,0,15.0,52,44,38,47,16.8764430014,16.6053391053,13.2240079365,13.3131914382,162,17,2
06/21/2020 16:30,142,23.7,46,96,0,0,14.3,40,34,31,37,17.2875,14.535978836,13.3456349206,11.8962962963,127,13,2
06/21/2020 17:00,157,26.2,41,116,0,0,13.7,44,34,37,42,15.0433862434,14.2545634921,12.4843253968,12.9716269841,140,13,4
06/21/2020 17:30,173,28.8,58,115,0,0,15.1,43,48,40,42,16.425,18.4497354497,12.0505952381,13.3452380952,149,23,1
06/21/2020 18:00,192,32.0,51,141,0,0,14.8,44,43,41,64,18.1032407407,15.9536172161,11.758974359,13.4146113146,171,20,1
06/21/2020 18:30,191,31.8,85,106,0,0,14.6,58,46,29,58,17.0232841233,14.6946969697,13.2430555556,13.3296194546,167,22,3
06/21/2020 19:00,177,29.5,62,115,0,0,14.0,40,47,40,50,16.0368589744,13.4509680135,13.2073412698,13.2044372294,149,23,5
06/21/2020 19:30,123,20.5,29,94,0,0,13.8,38,23,27,35,15.503030303,12.8027777778,13.6095238095,13.2130952381,105,18,0
06/21/2020 20:00,121,20.2,37,84,0,0,13.9,39,26,25,31,13.9662698413,15.0833333333,14.1,12.4222222222,91,24,6
06/21/2020 20:30,113,18.8,37,76,0,0,15.3,28,33,24,28,14.5238095238,21.0101495726,11.7333333333,13.9083333333,75,35,3
06/21/2020 21:00,91,15.2,24,67,0,0,12.3,28,21,22,20,12.7583333333,12.2847222222,12.1416666667,11.9833333333,73,16,2
06/21/2020 21:30,74,12.3,23,51,0,0,13.0,22,14,11,27,14.5472222222,14.25,12.3888888889,10.9321428571,53,14,7
06/21/2020 22:00,56,9.3,15,41,0,0,9.7,18,11,12,15,12.3194444444,10.75,7.9166666667,7.6888888889,50,3,3
06/21/2020 22:30,45,7.5,13,32,0,0,8.6,10,7,12,16,9,6.4722222222,10.0833333333,8.9444444444,43,0,2
06/21/2020 23:00,37,6.2,14,21,2,0,9.5,13,7,3,14,14.9027777778,9.3333333333,4,9.8333333333,35,1,1
06/21/2020 23:30,27,4.5,5,22,0,0,5.3,7,3,4,13,5.6666666667,4.5,4,6.8333333333,26,1,0
06/22/2020 00:00,19,3.2,4,15,0,0,5.7,7,3,3,6,9.9166666667,4.1666666667,2.6666666667,5.9166666667,17,0,2
06/22/2020 00:30,14,2.3,0,14,0,0,3.5,3,1,1,9,3.25,1.6666666667,0.8333333333,8.25,13,0,1
06/22/2020 01:00,9,1.5,3,6,0,0,2.3,2,2,2,3,2.6666666667,3.1666666667,1.0833333333,2.3333333333,7,1,1
06/22/2020 01:30,8,1.3,0,8,0,0,3.5,1,0,1,6,6.3333333333,0,1.5,6.1666666667,8,0,0
06/22/2020 02:00,6,1.0,1,5,0,0,1.9,1,2,1,2,1.1666666667,4,1.3333333333,1.1666666667,5,0,1
06/22/2020 02:30,6,1.0,2,4,0,0,1.5,2,1,0,3,1.3333333333,1.5,0,3.0833333333,6,0,0
06/22/2020 03:00,1,0.2,1,0,0,0,0.3,0,1,0,0,0,1.1666666667,0,0,1,0,0
06/22/2020 03:30,7,1.2,0,7,0,0,2.1,1,4,0,2,1.3333333333,3.4166666667,0,3.5,6,0,1
06/22/2020 04:00,4,0.7,0,4,0,0,1.5,1,2,0,1,1.3333333333,2.6666666667,0,1.8333333333,4,0,0
06/22/2020 04:30,2,0.3,0,2,0,0,0.6,0,0,0,2,0,0,0,2.5,2,0,0
06/22/2020 05:00,1,0.2,0,1,0,0,0.4,0,0,0,1,0,0,0,1.5,1,0,0
06/22/2020 05:30,6,1.0,2,4,0,0,2.0,0,2,1,3,0,2.3333333333,1.5,4.1666666667,6,0,0
06/22/2020 06:00,6,1.0,2,4,0,0,1.8,2,1,1,2,2.5,1,1.1666666667,2.5,5,1,0
06/22/2020 06:30,10,1.7,2,8,0,0,3.1,3,1,1,5,4.5,1.5,1.3333333333,4.9166666667,8,2,0
06/22/2020 07:00,22,3.7,2,20,0,0,6.3,4,4,3,11,6.9166666667,3.75,5.1666666667,9.1944444444,16,4,2
06/22/2020 07:30,42,7.0,7,35,0,0,10.9,5,9,9,19,8.5,13.3888888889,11.5555555556,10.2214285714,30,10,2
