," Zone 2",,,,,,," Zone 3",,,,,,," Zone 4",,,,,,," Zone 5",,,,,,," Zone 2",,," Zone 3",,," Zone 4",,," Zone 5",,
08/27/2019 04:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 04:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:00:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/27/2019 05:55:00.00,1,16.0,1.5,1,0,0,0,1,6.0,3.5,0,1,0,0,1,0.0,0.0,1,0,0,,,,,,,,,,,,,,,,,,,,
08/27/2019 06:00:00.00,3,10.7,4.0,2,1,0,0,2,8.5,1.6,1,1,0,0,2,11.5,0.8,0,2,0,0,1,11,0.375,0,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0
08/27/2019 06:05:00.00,0,0.0,0.0,0,0,0,0,3,14.0,4.8,1,2,0,0,1,8.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
08/27/2019 06:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,12.0,1.5,0,1,0,0,1,8,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
08/27/2019 06:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
08/27/2019 06:20:00.00,2,6.5,8.3,0,2,0,0,0,0.0,0.0,0,0,0,0,1,9.0,0.8,0,1,0,0,1,7,0.75,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
08/27/2019 06:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08/27/2019 06:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.5,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
08/27/2019 06:35:00.00,0,0.0,0.0,0,0,0,0,1,11.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
08/27/2019 06:40:00.00,2,10.5,2.9,2,0,0,0,2,14.5,2.0,1,1,0,0,3,7.3,2.5,1,2,0,0,1,8,4.5,0,1,0,0,2,0,0,2,0,0,3,0,0,0,1,0
08/27/2019 06:45:00.00,2,8.5,15.0,1,1,0,0,4,15.0,4.4,1,3,0,0,1,8.0,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0
08/27/2019 06:50:00.00,1,7.0,0.8,0,1,0,0,2,24.5,1.6,1,1,0,0,3,20.3,3.2,0,3,0,0,3,8.6666666667,12.4444444444,0,3,0,0,1,0,0,2,0,0,3,0,0,2,0,1
08/27/2019 06:55:00.00,2,27.0,1.3,2,0,0,0,5,13.8,2.5,3,2,0,0,3,9.7,2.1,0,3,0,0,1,7,2.0909090909,0,1,0,0,2,0,0,5,0,0,3,0,0,0,1,0
08/27/2019 07:00:00.00,0,0.0,0.0,0,0,0,0,3,9.3,2.2,2,1,0,0,1,6.0,0.5,0,1,0,0,2,8,2.3333333333,0,2,0,0,0,0,0,3,0,0,1,0,0,2,0,0
08/27/2019 07:05:00.00,1,10.0,2.3,0,1,0,0,1,9.0,2.3,1,0,0,0,1,9.0,2.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
08/27/2019 07:10:00.00,3,9.7,3.2,3,0,0,0,2,12.0,1.3,2,0,0,0,7,14.7,6.1,0,7,0,0,1,13,1.7692307692,0,1,0,0,3,0,0,2,0,0,7,0,0,0,1,0
08/27/2019 07:15:00.00,3,14.0,12.0,2,1,0,0,1,9.0,0.3,1,0,0,0,4,10.8,5.1,0,4,0,0,1,10,1.4444444444,0,1,0,0,2,0,1,1,0,0,4,0,0,1,0,0
08/27/2019 07:20:00.00,3,18.3,7.5,2,1,0,0,3,14.3,2.4,3,0,0,0,7,11.9,7.9,0,7,0,0,2,12,1.1333333333,0,2,0,0,1,1,1,2,1,0,5,2,0,2,0,0
08/27/2019 07:25:00.00,1,10.0,1.5,0,1,0,0,3,21.7,3.8,2,1,0,0,7,10.0,7.5,0,7,0,0,2,13,2.7692307692,0,2,0,0,1,0,0,3,0,0,6,1,0,2,0,0
08/27/2019 07:30:00.00,1,12.0,1.2,0,1,0,0,2,11.5,3.5,0,2,0,0,7,14.9,12.2,0,7,0,0,3,12,2.5384615385,0,3,0,0,1,0,0,1,1,0,6,0,1,3,0,0
08/27/2019 07:35:00.00,3,17.0,2.7,1,2,0,0,3,13.7,4.0,0,3,0,0,6,13.8,5.2,1,5,0,0,6,12.6666666667,5.0555555556,0,6,0,0,2,1,0,1,2,0,4,1,1,5,0,1
08/27/2019 07:40:00.00,4,17.5,11.1,2,2,0,0,4,22.8,7.2,1,3,0,0,3,12.3,5.3,0,3,0,0,4,17.25,6.1333333333,0,4,0,0,2,1,1,1,2,1,2,0,1,2,2,0
08/27/2019 07:45:00.00,1,33.0,6.1,0,1,0,0,3,25.7,3.8,2,1,0,0,6,11.0,10.5,0,6,0,0,3,14.6666666667,5.7692307692,0,3,0,0,0,0,1,3,0,0,4,1,1,1,1,1
08/27/2019 07:50:00.00,2,18.0,6.3,0,2,0,0,5,16.2,3.3,3,2,0,0,10,15.8,7.0,0,10,0,0,4,19.75,2.1428571429,1,3,0,0,0,0,2,5,0,0,9,1,0,3,1,0
08/27/2019 07:55:00.00,3,11.0,2.4,2,1,0,0,7,21.3,7.3,1,6,0,0,5,15.8,4.5,0,5,0,0,7,15.8571428571,4.3181818182,0,7,0,0,3,0,0,3,4,0,4,1,0,7,0,0
08/27/2019 08:00:00.00,4,12.0,2.6,2,2,0,0,4,18.8,4.6,2,2,0,0,9,15.8,8.8,0,9,0,0,3,11.3333333333,2.75,0,3,0,0,4,0,0,2,1,1,6,3,0,2,1,0
08/27/2019 08:05:00.00,3,15.7,3.8,2,1,0,0,5,14.4,4.5,3,2,0,0,10,14.6,6.4,0,10,0,0,7,14.1428571429,5.56,0,7,0,0,1,1,1,3,1,1,8,2,0,6,1,0
08/27/2019 08:10:00.00,7,17.3,11.6,6,1,0,0,7,15.9,5.7,4,3,0,0,4,14.3,3.1,0,4,0,0,1,19,0.1578947368,0,1,0,0,2,3,2,6,1,0,4,0,0,1,0,0
08/27/2019 08:15:00.00,6,19.8,9.8,1,5,0,0,4,15.0,4.6,1,3,0,0,5,12.6,3.4,0,5,0,0,4,11.5,2.9473684211,0,4,0,0,2,3,1,1,3,0,5,0,0,4,0,0
08/27/2019 08:20:00.00,3,12.7,3.4,1,2,0,0,5,20.8,4.4,2,3,0,0,10,15.6,9.1,0,10,0,0,11,17.6363636364,10.0689655172,0,11,0,0,0,2,1,2,2,1,5,3,2,2,8,1
08/27/2019 08:25:00.00,6,17.5,4.4,5,1,0,0,11,15.0,5.0,2,9,0,0,12,15.6,7.1,0,12,0,0,6,13.6666666667,2.2,0,6,0,0,3,3,0,9,2,0,6,5,1,5,1,0
08/27/2019 08:30:00.00,6,16.2,4.9,4,2,0,0,8,20.5,6.4,3,5,0,0,6,12.5,7.1,0,6,0,0,4,14.25,2.1666666667,0,4,0,0,3,3,0,4,4,0,4,1,1,3,1,0
08/27/2019 08:35:00.00,9,16.4,5.3,6,3,0,0,12,24.2,6.4,5,7,0,0,12,15.3,4.2,1,11,0,0,11,14.8181818182,5.2045454545,0,11,0,0,4,4,1,4,7,1,11,0,1,5,5,1
08/27/2019 08:40:00.00,7,18.1,3.0,6,1,0,0,10,20.9,5.0,5,5,0,0,16,16.3,5.8,1,15,0,0,12,15.6666666667,5.6444444444,0,12,0,0,4,2,1,5,4,1,11,5,0,7,4,1
08/27/2019 08:45:00.00,3,36.7,0.9,3,0,0,0,7,25.1,2.8,7,0,0,0,13,18.7,7.7,0,13,0,0,11,17.5454545455,6.2058823529,0,11,0,0,3,0,0,7,0,0,8,5,0,8,2,1
08/27/2019 08:50:00.00,9,18.0,2.6,7,2,0,0,13,18.8,3.9,8,5,0,0,19,15.8,4.7,1,18,0,0,18,14.5,4.9322033898,0,18,0,0,8,0,1,10,2,1,16,2,1,15,2,1
08/27/2019 08:55:00.00,8,16.9,2.7,4,4,0,0,13,21.8,4.5,4,9,0,0,11,16.5,2.6,1,10,0,0,11,14.9090909091,8.1162790698,1,10,0,0,7,1,0,11,2,0,11,0,0,7,2,2
08/27/2019 09:00:00.00,9,23.7,2.6,5,4,0,0,13,22.2,3.6,8,5,0,0,16,18.6,4.0,2,14,0,0,12,19.0833333333,10.72,2,10,0,0,8,0,1,11,2,0,15,1,0,5,2,5
08/27/2019 09:05:00.00,14,18.5,4.6,9,5,0,0,14,20.6,4.2,7,7,0,0,11,14.9,3.8,1,10,0,0,15,15.0666666667,7.9259259259,1,14,0,0,12,1,1,11,3,0,10,0,1,11,1,3
08/27/2019 09:10:00.00,18,23.1,4.1,16,2,0,0,13,19.5,4.1,9,4,0,0,22,15.9,5.5,0,22,0,0,21,16.0952380952,5.2972972973,0,21,0,0,15,3,0,7,5,1,19,2,1,15,4,2
08/27/2019 09:15:00.00,12,21.2,4.0,11,1,0,0,20,24.8,8.4,11,9,0,0,13,17.5,3.8,0,13,0,0,11,17.1818181818,6.4107142857,0,11,0,0,8,4,0,9,10,1,12,1,0,3,6,2
08/27/2019 09:20:00.00,12,17.8,5.6,9,3,0,0,12,18.3,4.6,4,8,0,0,12,15.5,4.5,0,12,0,0,14,16.2857142857,5.86,0,14,0,0,7,4,1,9,3,0,10,2,0,11,1,2
08/27/2019 09:25:00.00,13,18.3,5.4,12,1,0,0,20,23.8,8.0,4,16,0,0,9,19.0,2.9,1,8,0,0,11,16.0909090909,5.679245283,0,11,0,0,6,6,1,15,4,1,6,3,0,6,4,1
08/27/2019 09:30:00.00,5,25.8,3.6,5,0,0,0,9,28.6,4.2,3,6,0,0,11,18.1,5.4,0,11,0,0,13,16.3846153846,7.1578947368,0,13,0,0,2,2,1,7,2,0,8,3,0,7,6,0
08/27/2019 09:35:00.00,13,21.2,5.7,11,2,0,0,22,22.8,9.2,7,15,0,0,9,15.9,3.3,0,9,0,0,10,16.1,3.7037037037,0,10,0,0,8,4,1,13,8,1,7,1,1,5,5,0
08/27/2019 09:40:00.00,8,15.5,3.3,7,1,0,0,11,21.6,5.2,4,7,0,0,12,17.8,5.6,0,12,0,0,9,14.4444444444,4.325,0,9,0,0,6,2,0,8,3,0,10,1,1,8,0,1
08/27/2019 09:45:00.00,9,20.6,5.1,5,4,0,0,14,19.3,6.7,1,13,0,0,13,17.5,4.3,0,13,0,0,16,16.6875,5.5384615385,0,16,0,0,5,3,1,6,6,2,10,3,0,10,6,0
08/27/2019 09:50:00.00,10,14.2,4.1,6,4,0,0,17,19.5,7.4,2,15,0,0,7,12.9,2.7,0,7,0,0,12,14.9166666667,4.1739130435,0,12,0,0,8,2,0,13,4,0,4,3,0,10,2,0
08/27/2019 09:55:00.00,8,21.0,7.0,2,6,0,0,7,20.0,3.7,2,5,0,0,9,15.2,5.4,0,9,0,0,6,15.3333333333,4,0,6,0,0,4,3,1,6,1,0,7,2,0,5,0,1
08/27/2019 10:00:00.00,8,20.3,4.2,7,1,0,0,6,19.5,3.0,3,3,0,0,18,18.5,9.2,0,18,0,0,2,17.5,0.1764705882,0,2,0,0,6,2,0,6,0,0,15,3,0,2,0,0
08/27/2019 10:05:00.00,7,14.7,4.2,3,4,0,0,6,27.5,3.2,4,2,0,0,16,17.8,8.8,0,16,0,0,3,22.3333333333,0.9375,0,3,0,0,5,2,0,5,1,0,11,5,0,3,0,0
08/27/2019 10:10:00.00,9,19.4,6.5,5,4,0,0,6,23.3,3.1,2,4,0,0,18,15.9,8.3,0,18,0,0,4,18.25,0.972972973,0,4,0,0,4,4,1,5,1,0,15,3,0,3,1,0
08/27/2019 10:15:00.00,7,15.1,4.3,3,4,0,0,6,14.8,3.2,1,5,0,0,16,15.5,7.5,0,16,0,0,10,15.9,3.5897435897,0,10,0,0,4,2,1,2,4,0,12,3,1,8,1,1
08/27/2019 10:20:00.00,5,14.4,3.7,2,3,0,0,10,17.5,4.7,0,10,0,0,18,17.1,7.7,0,18,0,0,2,21.5,0.4571428571,0,2,0,0,2,2,1,9,1,0,17,1,0,2,0,0
08/27/2019 10:25:00.00,5,28.6,3.7,4,1,0,0,6,20.0,8.0,1,5,0,0,9,16.4,8.0,1,8,0,0,3,19.6666666667,2.1304347826,0,3,0,0,5,0,0,3,1,2,5,4,0,1,2,0
08/27/2019 10:30:00.00,6,17.2,3.4,5,1,0,0,4,12.0,1.9,1,3,0,0,20,16.9,9.7,0,20,0,0,5,21,2.3142857143,0,5,0,0,4,2,0,4,0,0,18,2,0,2,3,0
08/27/2019 10:35:00.00,9,14.6,5.0,7,2,0,0,7,21.4,5.0,1,6,0,0,12,14.8,7.6,0,12,0,0,3,16.3333333333,2.1290322581,0,3,0,0,9,0,0,3,4,0,10,2,0,2,1,0
08/27/2019 10:40:00.00,13,23.7,9.2,6,7,0,0,10,22.2,5.2,3,7,0,0,15,17.1,5.7,0,15,0,0,2,20.5,0.425,0,2,0,0,6,4,3,6,4,0,13,2,0,2,0,0
08/27/2019 10:45:00.00,5,14.4,2.9,4,1,0,0,7,19.4,4.0,3,4,0,0,17,16.4,8.3,0,17,0,0,2,21.5,0.6129032258,0,2,0,0,5,0,0,5,2,0,15,2,0,2,0,0
08/27/2019 10:50:00.00,9,20.6,6.2,5,4,0,0,4,21.0,4.3,1,3,0,0,12,13.7,6.3,0,12,0,0,3,17.3333333333,1.8571428571,0,3,0,0,6,3,0,1,2,1,10,2,0,2,1,0
08/27/2019 10:55:00.00,7,20.4,4.5,2,5,0,0,3,21.7,1.7,1,2,0,0,17,17.6,8.8,0,17,0,0,4,17.25,0.935483871,0,4,0,0,5,1,1,3,0,0,15,2,0,4,0,0
08/27/2019 11:00:00.00,5,16.4,6.0,2,3,0,0,9,17.9,6.7,1,8,0,0,6,15.3,4.3,0,6,0,0,1,18,0.3333333333,0,1,0,0,4,0,1,8,1,0,6,0,0,1,0,0
08/27/2019 11:05:00.00,9,19.1,4.8,5,4,0,0,6,24.5,3.0,3,3,0,0,16,14.8,8.2,0,16,0,0,4,19,1.6,0,4,0,0,8,1,0,5,1,0,11,5,0,3,1,0
08/27/2019 11:10:00.00,6,17.8,2.6,5,1,0,0,6,16.5,3.8,3,3,0,0,13,17.6,7.7,0,13,0,0,4,18.25,2.8275862069,0,4,0,0,5,1,0,4,2,0,10,2,1,3,0,1
08/27/2019 11:15:00.00,7,15.3,5.2,4,3,0,0,7,14.7,3.2,1,6,0,0,18,16.1,7.6,0,18,0,0,6,20.1666666667,1.2105263158,0,6,0,0,3,2,2,5,2,0,16,1,1,6,0,0
08/27/2019 11:20:00.00,4,17.8,2.8,2,2,0,0,5,27.6,3.8,3,2,0,0,15,15.9,8.6,0,15,0,0,4,19,2,0,4,0,0,3,1,0,2,3,0,12,3,0,3,0,1
08/27/2019 11:25:00.00,3,13.7,3.8,2,1,0,0,10,23.1,3.4,3,7,0,0,17,15.6,8.1,0,17,0,0,4,18.5,1.8235294118,0,4,0,0,2,0,1,9,1,0,13,4,0,2,2,0
08/27/2019 11:30:00.00,12,19.3,5.1,7,5,0,0,14,22.9,6.3,2,12,0,0,10,16.0,5.4,0,10,0,0,4,19.25,3.65,0,4,0,0,8,4,0,11,3,0,6,2,2,1,1,2
08/27/2019 11:35:00.00,7,21.4,4.4,3,4,0,0,7,24.3,4.9,4,3,0,0,11,15.0,7.1,0,11,0,0,2,20,1.0740740741,0,2,0,0,6,1,0,4,3,0,9,2,0,1,1,0
08/27/2019 11:40:00.00,3,14.3,2.5,1,2,0,0,8,13.4,4.7,6,2,0,0,15,17.1,9.3,0,15,0,0,2,20.5,0.4642857143,0,2,0,0,2,1,0,7,0,1,14,1,0,2,0,0
08/27/2019 11:45:00.00,5,16.6,2.9,1,4,0,0,2,24.5,1.4,1,1,0,0,18,16.2,10.0,0,18,0,0,3,22,1.3928571429,0,3,0,0,4,1,0,2,0,0,15,3,0,2,1,0
08/27/2019 11:50:00.00,7,25.6,5.8,4,3,0,0,6,19.0,2.9,4,2,0,0,9,14.3,5.5,0,9,0,0,2,20.5,0.5416666667,0,2,0,0,4,3,0,6,0,0,7,2,0,2,0,0
08/27/2019 11:55:00.00,9,17.0,6.3,4,5,0,0,11,19.0,5.5,3,8,0,0,16,16.1,6.5,0,16,0,0,3,17.6666666667,0.4102564103,0,3,0,0,6,2,1,9,1,1,13,3,0,3,0,0
08/27/2019 12:00:00.00,8,14.5,3.4,7,1,0,0,9,15.9,6.3,2,7,0,0,9,13.0,5.3,0,9,0,0,2,18.5,0.3571428571,0,2,0,0,8,0,0,8,0,1,7,2,0,2,0,0
08/27/2019 12:05:00.00,7,13.9,2.7,6,1,0,0,11,17.6,5.7,1,10,0,0,16,15.9,5.8,0,16,0,0,4,18,0.4210526316,0,4,0,0,6,1,0,5,6,0,16,0,0,4,0,0
